Website,SKU,Link(from where we get info),Name,Type of product,Model/Color,Material,Price,Promo Price,Description of a product (romantic),Size,Info from the file,Width,Depth,Height,Weight,Bullet1,Bullet2,Bullet3,Bullet4,Bullet5,Bullet6,Bullet7,Bullet8,Bullet9,Bullet10,Bullet11,Bullet12,Bullet13,Bullet14,Bullet15,Name of the document1,Downloads1,Name of the document2,Downloads2,Image1,Image2,Image3,Image4,Image5,Image6,Image7,Image8,Image9,Image10
https://ofminc.com/,821-N-606-TNGST,https://ofminc.com/products/ofm-821-guest-accent-chair,OFM InterPlay Series Single Seat Chair with Bronze Tablet (821-N),Chair,Nickel/Black/Tungsten,,463.32,,"<p>Satisfy your guests' needs with the OFM InterPlay Series Single Seat Chair with Bronze Tablet. This fully upholstered chair features a 3/4"" thick adjustable laminate tablet that provides a desk surface whenever you need it.
</p>",,http://images.salsify.com/image/upload/s--Yks90MLs--/wxgku5hi0dwqsvjhegha.pdf,,,,500 lb ,Contemporary design coordinates well with any environment,"Features a 3/4"" thick adjustable laminate tablet desk in Bronze",Laminate tablet desk swivels and can be removed,Plush seat is constructed of molded seat foam,"Seat back in fabric, chair in PVC-free polyurethane",PVC-free vinyl fabric is antimicrobial,Seat has 4 lockable casters and a built-in handle,500 lb weight capacity and is backed by the OFM Limited Lifetime Warranty,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--FPafkmJ6--/ino6k3on6sydwmzurz71.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--Yks90MLs--/wxgku5hi0dwqsvjhegha.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/dkgrhf88d2gjfcvf3vij_large.jpg?v=1603394457,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/k2zo95pbjzyroafkluzr_12d02d20-5486-42c4-a8ea-377b27ad26c4_large.jpg?v=1603394457,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/lyo6xov4gjtmee1qtbct_2fa1f37c-27f9-499e-a040-4fc525984113_large.jpg?v=1603394457,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ng1folgrcpnu1yfrdgly_bbda01fb-2b04-42ae-b586-1c01f8741460_large.jpg?v=1603394457,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/dfekdjngf9weurhtxrj4_d2363f8b-be42-42b3-b9cb-ba518cd1c037_large.jpg?v=1603394457,,,,,
https://ofminc.com/,822-PU606-TNGST,https://ofminc.com/products/ofm-822-guest-accent-sofa,OFM InterPlay Series Social Seating Sofa with Double Tungsten Tablets (822),Table,Black,,757.44,,"<p>Social seating for your guests is easy with the OFM InterPlay Series Social Seating Sofa with Double Tungsten Tablets. This fully upholstered sofa features a contemporary design that will complement any reception area or conference room.
</p>",,http://images.salsify.com/image/upload/s--Yks90MLs--/wxgku5hi0dwqsvjhegha.pdf,,,,500 lb ,Contemporary design coordinates well with any environment,"Features two 3/4"" thick adjustable laminate tablet desks in Tungsten",Laminate tablet desks swivel and can be removed,Plush office sofa is constructed of molded seat foam,Social seating sofa is upholstered in PVC-free polyurethane in Black,PVC-free vinyl fabric is antimicrobial,Sofa has 4 lockable casters and a built-in handle,500 lb weight capacity and is backed by the OFM Limited Lifetime Warranty,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--n3Lkv3c6--/p8zfnyeu6oyvn5dao1mt.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--Yks90MLs--/wxgku5hi0dwqsvjhegha.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/mo4a6rcmlbemim0qkjtz_495c63fa-20cf-4843-b4dd-63329ba432aa_large.jpg?v=1603394646,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ywrhlm7aublljko3lhct_large.jpg?v=1603394646,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/oxp3a2zlqphmpyycogir_c0053c55-4813-42b5-b23c-21ba4f315396_large.jpg?v=1603394646,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/i6d54blujdyjbb1nljqy_36a96997-929e-43de-9336-b875b4fda7f0_large.jpg?v=1603394646,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/jtayohu8vlhy1htpqo3f_e36846b8-a8ec-4e30-af1e-a0b416dff1fb_large.jpg?v=1603394646,,,,,
https://ofminc.com/,822-N-606-TNGST,https://ofminc.com/products/ofm-822-guest-accent-sofa,OFM InterPlay Series Social Seating Sofa with Double Tungsten Tablets (822),Table,Nickel/Black,,757.44,,"<p>Social seating for your guests is easy with the OFM InterPlay Series Social Seating Sofa with Double Tungsten Tablets. This fully upholstered sofa features a contemporary design that will complement any reception area or conference room.
</p>",,http://images.salsify.com/image/upload/s--Yks90MLs--/wxgku5hi0dwqsvjhegha.pdf,,,,500 lb ,Contemporary design coordinates well with any environment,"Features two 3/4"" thick adjustable laminate tablet desks in Tungsten",Laminate tablet desks swivel and can be removed,Plush office sofa is constructed of molded seat foam,Social seating sofa is upholstered in PVC-free polyurethane in Black,PVC-free vinyl fabric is antimicrobial,Sofa has 4 lockable casters and a built-in handle,500 lb weight capacity and is backed by the OFM Limited Lifetime Warranty,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--n3Lkv3c6--/p8zfnyeu6oyvn5dao1mt.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--Yks90MLs--/wxgku5hi0dwqsvjhegha.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/imvm4os8bz0795oqj0qh_large.jpg?v=1603394646,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/rrwggqsxzjwsxp98y0ds_5a56b858-1ea7-437d-b8d5-668efeb8c7c7_large.jpg?v=1603394646,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/z9dpigcetyyfkxiq886g_190cfe19-d17e-4740-b303-717531781f82_large.jpg?v=1603394646,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/xoai9dpsw6rstpsrlkvf_5349c2eb-a84f-4b0a-af49-e26d79a11e06_large.jpg?v=1603394646,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/mcy6pfrvlbnpjncralej_4b043920-a328-4f28-996b-9617050e342b_large.jpg?v=1603394646,,,,,
https://ofminc.com/,82X-FEET-TNGST,https://ofminc.com/products/ofm-82x-feet,OFM InterPlay Series Wooden Legs for Models 821 & 822 with Tungsten Tablets,Table,Tungsten,,8.28,,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/brphhc2y4wf3zqzdhfpd_large.jpg?v=1602702846,,,,,,,,,
https://ofminc.com/,82X-FEET-BRONZ,https://ofminc.com/products/ofm-82x-feet,OFM InterPlay Series Wooden Legs for Models 821 & 822 with Tungsten Tablets,Table,Bronze,,8.28,,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/dzj6gerplt6vjpnb4uqi_large.jpg?v=1602702846,,,,,,,,,
https://ofminc.com/,404-VAM-604,https://ofminc.com/products/ofm-404-vam-guest-accent-chair,"OFM Manor Series Model 404-VAM Guest and Reception Chair with Arms, Anti-Microbial/Anti-Bacterial Vinyl",Chair,Charcoal,,108.36,,<p></p>,,http://images.salsify.com/image/upload/s--1OS5_Foq--/uwjgpsopo4jht0ge18kt.pdf,,,,,,,,,,,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--_hxBaSWh--/kcdsaiq7txh0nrzo7ipt.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--1OS5_Foq--/uwjgpsopo4jht0ge18kt.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/xu1jrzh9nnb6lpe47ip8_large.jpg?v=1602702777,,,,,,,,,
https://ofminc.com/,404-VAM-605,https://ofminc.com/products/ofm-404-vam-guest-accent-chair,"OFM Manor Series Model 404-VAM Guest and Reception Chair with Arms, Anti-Microbial/Anti-Bacterial Vinyl",Chair,Navy,,108.36,,<p></p>,,http://images.salsify.com/image/upload/s--1OS5_Foq--/uwjgpsopo4jht0ge18kt.pdf,,,,,,,,,,,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--_hxBaSWh--/kcdsaiq7txh0nrzo7ipt.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--1OS5_Foq--/uwjgpsopo4jht0ge18kt.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/v9huvemnvuidqcyv8ggq_large.jpg?v=1602702777,,,,,,,,,
https://ofminc.com/,404-VAM-606,https://ofminc.com/products/ofm-404-vam-guest-accent-chair,"OFM Manor Series Model 404-VAM Guest and Reception Chair with Arms, Anti-Microbial/Anti-Bacterial Vinyl",Chair,Black,,108.36,,<p></p>,,http://images.salsify.com/image/upload/s--1OS5_Foq--/uwjgpsopo4jht0ge18kt.pdf,,,,,,,,,,,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--_hxBaSWh--/kcdsaiq7txh0nrzo7ipt.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--1OS5_Foq--/uwjgpsopo4jht0ge18kt.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/x06w07lgdouhgoilsnyt_large.jpg?v=1602702777,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/uirqh2njn7i8hlzjkjyc_large.jpg?v=1602856638,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/vlndq1ip1dybttxvgdji_large.jpg?v=1602856638,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/aerv74qisfcon7vannug_large.jpg?v=1602856638,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/gnwctzvfvtwpu15y1u81_large.jpg?v=1602856638,,,,,
https://ofminc.com/,531-GRY,https://ofminc.com/products/ofm-531-office-drafting-chair,"OFM Mid Back Mesh Drafting Chair, Drafting Stool, with Lumbar Support (531)",Chair,Gray,,149.11,173.16,"<p>Packed with sophistication and comfort, the OFM Mid Back Mesh Drafting Chair, Drafting Stool, with Lumbar Support features a stylishly ventilated designed mesh back that provides air circulation, keeping you cool all day.
</p>",,http://images.salsify.com/image/upload/s--nS56pbhY--/xbkzyzk5qrgkugdgvaou.pdf,,,,,Contoured breathable mesh back allows for air circulation,Conforming fabric seat with waterfall edge,Chair back features integrated lumbar support,Stool features a supporting metal footring,Chair has flip up and height-adjustable arms,Center-tilt mechanism rotates the seat back to recline,Upright tilt lock secures the chair in the full upright position,Tilt tension controls the rate and ease of recline,Pneumatic seat height adjustment moves the seat up and down,Five-star base is molded from reinforced resin and has a 360-degree swivel,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--juePUFWe--/huihwo5ipi6hfcxzogqm.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--nS56pbhY--/xbkzyzk5qrgkugdgvaou.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ajappjtxt17f5hb7q2s5_7322b30c-479d-4369-b7d4-dab1c300b9e7_large.jpg?v=1602702808,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/zb7qwipzw6mmxt1sqko6_large.jpg?v=1603292507,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/gouck9wu52xwgmbgstii_large.jpg?v=1603292507,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/fyrda4xg4fk0z6ahkamq_large.jpg?v=1603292507,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ghkjwe5gjpdw87hc1yqu_large.jpg?v=1603292507,,,,,
https://ofminc.com/,531-BLK,https://ofminc.com/products/ofm-531-office-drafting-chair,"OFM Mid Back Mesh Drafting Chair, Drafting Stool, with Lumbar Support (531)",Chair,Black,,173.16,173.16,"<p>Packed with sophistication and comfort, the OFM Mid Back Mesh Drafting Chair, Drafting Stool, with Lumbar Support features a stylishly ventilated designed mesh back that provides air circulation, keeping you cool all day.
</p>",,http://images.salsify.com/image/upload/s--nS56pbhY--/xbkzyzk5qrgkugdgvaou.pdf,,,,,Contoured breathable mesh back allows for air circulation,Conforming fabric seat with waterfall edge,Chair back features integrated lumbar support,Stool features a supporting metal footring,Chair has flip up and height-adjustable arms,Center-tilt mechanism rotates the seat back to recline,Upright tilt lock secures the chair in the full upright position,Tilt tension controls the rate and ease of recline,Pneumatic seat height adjustment moves the seat up and down,Five-star base is molded from reinforced resin and has a 360-degree swivel,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--juePUFWe--/huihwo5ipi6hfcxzogqm.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--nS56pbhY--/xbkzyzk5qrgkugdgvaou.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ai5iq23vcwggxtc3p3fg_67573714-b6ae-45cf-9f9d-d3eb72e9e33d_large.jpg?v=1603292507,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/o6jhkblwsuniqpxkjflw_large.jpg?v=1603290564,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/achubaa2jqbmtqkdblc5_large.jpg?v=1603290564,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/sc45lgbatdhzhgw6hnsx_large.jpg?v=1603290564,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/drjhij0euhcfortueqfu_large.jpg?v=1603290564,,,,,
https://ofminc.com/,530-BURG,https://ofminc.com/products/ofm-530-office-task-chair,OFM Midback Mesh Office Chair for Computer Desk (530),Desk,Burgundy,,142.29,165.24,"<p>The Model 530 with it's stylish ventilated design and mesh seat back creates better air circulation for your back for long days at the office. This contoured, midback desk chair has swivel tilt control, flip up adjustable arms and a sturdy burgundy fabric seat for exceptional comfort and reliability. This durable office chair meets ANSI/BIFMA standards and has 275 lb. recommended weight limit.
</p>",,http://images.salsify.com/image/upload/s--iXld_okO--/je15pb6os9kwwlzetdq4.pdf,,,,DURABLE OFFICE CHAIR: This heavy duty office chair has a 275 lbs. ,"COOLING MESH BACK WORK CHAIR: Added comfort with a breathable, ventilated, mesh back and fabric seat that conforms to your body",LUMBAR SUPPORT: This contoured mid back desk chair adapts to various body types and helps to reduce pressure with built in lumbar support,ERGONOMIC OFFICE CHAIR: Convenient swivel and comfortable tilt control help ease long days at the office,ADJUSTABLE ARM OFFICE CHAIR: Flip up height adjustable arms offer convenience and all-day support for upper body and shoulders,DURABLE OFFICE CHAIR: This heavy duty office chair has a 275 lbs. weight capacity and is ANSI BIFMA certified for durability and support. Backed by the OFM limited lifetime warranty.,,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--lYT5bc09--/kfbdsaxe8nrsrkzgb5v2.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--iXld_okO--/je15pb6os9kwwlzetdq4.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/dritz7o3qijl5gwle9va_large.jpg?v=1603378289,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/n7cu8lpzv2hdddlnmgpj_large.jpg?v=1603378289,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/vvso3cpgxustmohfi0io_large.jpg?v=1603378289,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/rgqdsf54vdkj7wnc8jqa_large.jpg?v=1603378289,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/sajbzrlpdht8xi2yvpmd_eef1bb5b-915c-4b15-82df-2fd31cddc6ec_large.jpg?v=1603378289,,,,,
https://ofminc.com/,530-BLU,https://ofminc.com/products/ofm-530-office-task-chair,OFM Midback Mesh Office Chair for Computer Desk (530),Desk,Blue,,165.24,165.24,"<p>The Model 530 with it's stylish ventilated design and mesh seat back creates better air circulation for your back for long days at the office. This contoured, midback desk chair has swivel tilt control, flip up adjustable arms and a sturdy burgundy fabric seat for exceptional comfort and reliability. This durable office chair meets ANSI/BIFMA standards and has 275 lb. recommended weight limit.
</p>",,http://images.salsify.com/image/upload/s--iXld_okO--/je15pb6os9kwwlzetdq4.pdf,,,,DURABLE OFFICE CHAIR: This heavy duty office chair has a 275 lbs. ,"COOLING MESH BACK WORK CHAIR: Added comfort with a breathable, ventilated, mesh back and fabric seat that conforms to your body",LUMBAR SUPPORT: This contoured mid back desk chair adapts to various body types and helps to reduce pressure with built in lumbar support,ERGONOMIC OFFICE CHAIR: Convenient swivel and comfortable tilt control help ease long days at the office,ADJUSTABLE ARM OFFICE CHAIR: Flip up height adjustable arms offer convenience and all-day support for upper body and shoulders,DURABLE OFFICE CHAIR: This heavy duty office chair has a 275 lbs. weight capacity and is ANSI BIFMA certified for durability and support. Backed by the OFM limited lifetime warranty.,,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--lYT5bc09--/kfbdsaxe8nrsrkzgb5v2.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--iXld_okO--/je15pb6os9kwwlzetdq4.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/btga2imkaxaq2qebg3rt_large.jpg?v=1603378289,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/uho95557vh9vk7hswiij_34c47f63-0fa4-48f0-b5d7-2624698fa521_large.jpg?v=1603378289,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/jd30yjxdzpuxftsovv9j_6c030bbe-d9a3-46f9-92b8-8d055918b40d_large.jpg?v=1603378289,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/zzrjifcyoznvbtvzdlmn_fb523fde-b290-499a-9183-8f2edb385f30_large.jpg?v=1603378289,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/jnatduksgitbgkbjyos5_6fed7a71-68e6-44bd-9e97-e9ca4da00404_large.jpg?v=1603378289,,,,,
https://ofminc.com/,530-BLK,https://ofminc.com/products/ofm-530-office-task-chair,OFM Midback Mesh Office Chair for Computer Desk (530),Desk,Black,,165.24,165.24,"<p>The Model 530 with it's stylish ventilated design and mesh seat back creates better air circulation for your back for long days at the office. This contoured, midback desk chair has swivel tilt control, flip up adjustable arms and a sturdy burgundy fabric seat for exceptional comfort and reliability. This durable office chair meets ANSI/BIFMA standards and has 275 lb. recommended weight limit.
</p>",,http://images.salsify.com/image/upload/s--iXld_okO--/je15pb6os9kwwlzetdq4.pdf,,,,DURABLE OFFICE CHAIR: This heavy duty office chair has a 275 lbs. ,"COOLING MESH BACK WORK CHAIR: Added comfort with a breathable, ventilated, mesh back and fabric seat that conforms to your body",LUMBAR SUPPORT: This contoured mid back desk chair adapts to various body types and helps to reduce pressure with built in lumbar support,ERGONOMIC OFFICE CHAIR: Convenient swivel and comfortable tilt control help ease long days at the office,ADJUSTABLE ARM OFFICE CHAIR: Flip up height adjustable arms offer convenience and all-day support for upper body and shoulders,DURABLE OFFICE CHAIR: This heavy duty office chair has a 275 lbs. weight capacity and is ANSI BIFMA certified for durability and support. Backed by the OFM limited lifetime warranty.,,,,,,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--lYT5bc09--/kfbdsaxe8nrsrkzgb5v2.pdf,Tear Sheet,http://images.salsify.com/image/upload/s--iXld_okO--/je15pb6os9kwwlzetdq4.pdf,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/j1ghoxcdwhxmgp2whyhj_large.jpg?v=1603378289,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/v9jyhx20paigpz6cyysx_0a26b94d-af31-4b18-9cd8-4d27144f3b77_large.jpg?v=1603378289,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/uv0paklo2thotqfdlfor_0d01d9b0-f9fd-4808-8faa-69b2cc0ccbaf_large.jpg?v=1603378289,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/l3bm7rs53drvqfein0cr_420ebffa-f177-4529-80e8-403b824ab185_large.jpg?v=1603378289,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/deu5op5a6b4agrvs13ju_e9528e92-1510-4ccc-8f2d-3c25a10f95a0_large.jpg?v=1603378289,,,,,
